0.830342167,0.378709189,0.607458751,3
0.599297278,0.518817693,0.850406982,3
0.575947799,0.892924315,0.251947822,3
0.914059646,0.99341168,0.66010773,4
0.00495073,0.694441531,0.637382994,2
0.034760165,0.499997673,0.696389377,2
0.793372356,0.305831288,0.074096868,2
0.368105089,0.42255363,0.242682937,2
0.679250006,0.372479976,0.138394878,2
0.799914312,0.372656138,0.81492761,3
0.973862592,0.834079179,0.31310083,3
0.453854994,0.79181051,0.689167654,3
0.557387569,0.103735642,0.595842466,2
0.911472817,0.500977179,0.653794879,3
0.880028497,0.785890754,0.084165854,3
0.233567264,0.355190154,0.97542048,3
0.352208833,0.072439155,0.131975722,1
0.369973559,0.115728716,0.059892796,1
0.932278301,0.363463221,0.514507609,3
0.517233692,0.919595452,0.168907998,2
0.588149767,0.656339198,0.013140816,2
0.702639097,0.083492171,0.049216451,1
0.767009834,0.601175306,0.055630205,2
0.229460913,0.054018596,0.179395405,1
0.271453775,0.786978263,0.823487395,3
0.168768116,0.630271745,0.816696476,2
0.552725078,0.220932498,0.136553363,1
0.585614276,0.705412442,0.25419816,3
0.60307022,0.37165235,0.913200077,3
0.643571776,0.228255782,0.83321233,3
0.962090653,0.72065914,0.138467853,3
0.547227464,0.255737251,0.835654512,3
0.313998328,0.419121974,0.187428007,2
0.690794787,0.869193192,0.968914462,4
0.89151003,0.834634667,0.794139369,4
0.690648881,0.277808586,0.354924669,2
0.840916093,0.124033494,0.795863113,3
0.416514982,0.787732733,0.815933105,3
0.446945465,0.207043642,0.033554927,1
0.610304227,0.938357847,0.337376664,3
0.184141547,0.26743256,0.33878348,1
0.461986262,0.558143987,0.172422293,2
0.152109221,0.891678413,0.174165703,2
0.462619982,0.366484486,0.491072772,2
0.481764135,0.8973979,0.655200349,3
0.038748639,0.715170581,0.085523221,1
0.576745712,0.782602883,0.924034707,4
0.808079103,0.910266052,0.840718091,4
0.691953091,0.802527186,0.085228113,3
0.356040353,0.534195853,0.313413167,2
0.400091175,0.427445527,0.352628867,2
0.634442231,0.620463362,0.550831415,3
0.23221756,0.955010728,0.964673566,3
0.394362874,0.818248486,0.677780861,3
0.86783772,0.348173794,0.519901773,3
0.951369786,0.004513146,0.901304511,3
0.051114594,0.759910573,0.072211977,2
0.689977127,0.819368896,0.832971768,4
0.523074009,0.688233563,0.866103418,3
0.901641403,0.321210052,0.483136792,3
0.24903335,0.882786006,0.156720911,2
0.027339416,0.318997539,0.516566783,1
0.343362826,0.803530123,0.950699932,3
0.401727271,0.502076984,0.20866491,2
0.500103605,0.0088857,0.167139982,1
0.902874714,0.981896271,0.945087385,4
0.573910405,0.212122939,0.367866374,2
0.256903296,0.892822523,0.89834448,3
0.934389144,0.817113429,0.581375232,4
0.516036296,0.216143575,0.931309584,2
0.80620015,0.697891123,0.212262827,3
0.661739464,0.636129242,0.147810645,2
0.633358926,0.753511661,0.094386577,2
0.525188155,0.384464289,0.264652869,2
0.480576522,0.275755915,0.371039385,2
0.327564881,0.269935088,0.474921283,2
0.0101586,0.64441153,0.403320703,2
0.495388217,0.753972206,0.767871501,3
0.083387126,0.307117809,0.859690436,2
0.735935095,0.614452357,0.117579947,2
0.175632552,0.401435985,0.054893162,1
0.690933596,0.340590939,0.039741684,2
0.029646309,0.436289435,0.253303297,1
0.622208247,0.202085268,0.025020385,1
0.30170355,0.037450138,0.543168274,2
0.226047979,0.739420566,0.65065136,3
0.842224002,0.332491401,0.302171442,2
0.306623839,0.441504825,0.206664351,2
0.164626208,0.422138091,0.569892335,2
0.853250787,0.539992773,0.972691205,4
0.668310779,0.344959044,0.412926053,2
0.868737311,0.131939999,0.878102848,3
0.851875247,0.146750922,0.420746061,2
0.893400139,0.995053563,0.255668966,3
0.5942972,0.361233132,0.574673517,2
0.363550877,0.008627722,0.281187054,1
0.202178462,0.627803577,0.748053264,3
0.386576667,0.738367074,0.412363018,3
0.880802143,0.63020094,0.769090776,3
0.667370286,0.834148123,0.139425332,3
0.909042314,0.426804769,0.508395636,3
0.342751275,0.003412523,0.86784838,2
0.704836638,0.272880097,0.94755336,3
0.963354842,0.744916778,0.435553715,3
0.888479017,0.113776369,0.603652081,3
0.269983402,0.589499191,0.555693561,2
0.805612293,0.708638004,0.26443645,3
0.255097651,0.73499189,0.19602188,2
0.985573663,0.871358871,0.05602095,3
0.470012361,0.735625981,0.306418495,2
0.852971218,0.999041789,0.70386512,4
0.620369361,0.620522478,0.150630487,2
0.71718543,0.961230875,0.836971875,4
0.001404231,0.612467026,0.025514274,1
0.713138139,0.43366921,0.676111567,3
0.291851335,0.64161896,0.644682628,2
0.81117392,0.809172225,0.778920116,4
0.120997485,0.405331244,0.531085695,2
0.306578003,0.099696454,0.551672189,2
0.007769752,0.762189511,0.16372012,2
0.481738854,0.73676371,0.367430255,2
0.593995852,0.018033877,0.399821674,2
0.368433804,0.136875947,0.621184233,2
0.415111587,0.436713945,0.193203487,2
0.761121752,0.606963344,0.947088437,4
0.352256053,0.341974172,0.652295613,2
0.564624673,0.420582937,0.39797864,2
0.633530319,0.601126508,0.498452678,3
0.803461562,0.900906831,0.827293638,4
0.849095891,0.347495981,0.483622243,3
0.821539664,0.356747966,0.998728157,3
0.434217376,0.999369581,0.881571852,3
0.25363065,0.098828149,0.625088315,2
0.654537535,0.425633077,0.653409175,3
0.782112676,0.44127882,0.385700899,2
0.284379256,0.562391518,0.593838783,2
0.296397561,0.807534127,0.784429441,3
0.066470063,0.440090721,0.266185881,1
0.102339095,0.166088898,0.123558686,1
0.077432557,0.817011229,0.954164104,3
0.863234182,0.334231444,0.493460647,3
0.825061615,0.536912843,0.674517806,3
0.62253073,0.209460988,0.455393887,2
0.904511699,0.832711413,0.11525328,3
0.529631035,0.284611279,0.448969778,2
0.872279884,0.055249537,0.445918493,2
0.886484843,0.576676379,0.49501075,3
0.980025354,0.191178421,0.291605481,2
0.405232284,0.434298212,0.787350727,2
0.474450472,0.525212489,0.071020705,2
0.510035371,0.522039605,0.419627837,2
0.527891676,0.238649168,0.682852093,2
0.443273786,0.710576785,0.21893744,2
0.487722381,0.000576676,0.755052284,2
0.370264553,0.865457495,0.800612898,3
0.615615044,0.32064855,0.845230584,3
0.828966805,0.446119356,0.027563152,2
0.822077638,0.839201265,0.078212137,3
0.417674096,0.469579543,0.080711111,1
0.196010868,0.236118064,0.491317269,2
0.934831162,0.550885729,0.159470036,3
0.889079854,0.014646625,0.877981842,3
0.674467136,0.427123681,0.070889021,2
0.710282519,0.812495266,0.988843047,4
0.53796526,0.710045332,0.675706297,3
0.511219485,0.677500428,0.527233257,3
0.872344421,0.658104407,0.811944611,4
0.735129741,0.349265002,0.190656637,2
0.407517758,0.08877519,0.852940894,2
0.146155887,0.623794744,0.08601016,1
0.192665878,0.008436625,0.600331579,1
0.829191739,0.462072516,0.534696184,3
0.210799505,0.628712326,0.65885464,2
0.787476965,0.727075059,0.186619992,3
0.36316443,0.738521592,0.076597824,2
0.24291987,0.622372614,0.552365977,2
0.453613682,0.035258817,0.740457809,2
0.019924573,0.82578999,0.533455154,2
0.180202275,0.873660126,0.878189561,3
0.642062169,0.728137676,0.791081161,3
0.360862322,0.951060301,0.815703844,3
0.996981662,0.067974509,0.296343642,2
0.454629423,0.833569524,0.23207016,2
0.993065346,0.599624633,0.102946129,3
0.320721948,0.435178266,0.649909471,2
0.043508739,0.388066843,0.039480139,1
0.978717652,0.214801477,0.733289154,3
0.513933987,0.89796867,0.387757576,3
0.960445675,0.176856611,0.621352784,3
0.952830054,0.880491196,0.974555424,4
0.032380618,0.060335399,0.454263508,1
0.800056363,0.15136457,0.209377502,2
0.777504466,0.755193884,0.541627795,3
0.367094098,0.446293576,0.909621752,3
0.332654186,0.772180984,0.434383464,2
0.567290467,0.031852132,0.685724963,2
0.053214131,0.470609039,0.531718517,2
0.539208934,0.61088661,0.837880013,3
0.343744431,0.691264628,0.373281428,2
0.745501783,0.857296273,0.409330739,3
0.237815175,0.063396542,0.412291023,1
0.019020785,0.164358176,0.628869855,1
0.344483803,0.840985417,0.66034893,3
0.358808784,0.332944062,0.337037742,2
0.772564616,0.575358977,0.207417331,3
0.255139491,0.1268091,0.336046048,1
0.545623663,0.31368615,0.405396399,2
0.672995627,0.849566508,0.063939426,2
0.118254422,0.023207053,0.453911888,1
0.680167789,0.916892929,0.772561703,4
0.038269666,0.122324024,0.258678954,1
0.758603666,0.009698492,0.871881897,3
0.223211137,0.425725469,0.195155526,1
0.460540668,0.646986911,0.623969793,3
0.158081241,0.636670032,0.196130473,2
0.927704178,0.16057912,0.668609505,3
0.990892673,0.608262631,0.361637652,3
0.033718513,0.631268788,0.663537164,2
0.396588097,0.906305225,0.658280797,3
0.222389765,0.141578346,0.091015819,1
0.694180377,0.82381055,0.083669035,3
0.135995538,0.422108872,0.027068174,1
0.297728018,0.614428275,0.189186736,2
0.756847878,0.860821165,0.698951325,3
0.208867271,0.407983064,0.072252094,1
0.187075782,0.598346913,0.448857538,2
0.418701367,0.114443278,0.122897198,1
